data,time_start,time_stop,count_move,caps_num,size_rect,count_rect,screen
20200913,070720,071722,0,607566.0,0,0,none
20200913,071728,072729,0,607579.0000000001,0,0,none
20200913,072735,073737,0,607558.0,0,0,none
20200913,073743,074744,0,607560.0000000001,0,0,none
20200913,074751,075752,0,607628.0,0,0,none
20200913,075758,080800,4742,607560.0000000001,6,5,20200913-075758-080800.jpg
20200913,080806,081807,5726,607542.0,8,11,20200913-080806-081807.jpg
20200913,081814,082815,8528,607520.0,5,14,20200913-081814-082815.jpg
20200913,082821,083822,7453,607639.0,5,14,20200913-082821-083822.jpg
20200913,083829,084830,0,607640.0,0,0,none
20200913,084836,085837,3268,607531.0000000001,17,10,20200913-084836-085837.jpg
20200913,085844,090845,10353,607559.0000000001,43,13,20200913-085844-090845.jpg
20200913,090851,091853,9489,607576.0,34,11,20200913-090851-091853.jpg
20200913,091859,092900,6723,607599.0,25,26,20200913-091859-092900.jpg
20200913,092907,093908,10177,607720.0,18,45,20200913-092907-093908.jpg
20200913,093914,094916,7870,607399.0,21,25,20200913-093914-094916.jpg
20200913,094922,095923,8055,607634.0,14,23,20200913-094922-095923.jpg
20200913,095930,100932,8153,602040.0000000001,16,46,20200913-095930-100932.jpg
20200913,100938,101940,10821,608032.0,11,28,20200913-100938-101940.jpg
20200913,101946,102948,11018,608239.0,9,27,20200913-101946-102948.jpg
20200913,102954,103956,8599,607920.0000000001,23,34,20200913-102954-103956.jpg
20200913,104002,105004,11314,608414.0,8,33,20200913-104002-105004.jpg
20200913,105011,110013,11661,608359.0,3,34,20200913-105011-110013.jpg
20200913,110019,111021,11358,608536.0,7,32,20200913-110019-111021.jpg
20200913,111027,112030,11230,608999.0,18,32,20200913-111027-112030.jpg
20200913,112037,113038,11376,608199.0000000001,10,36,20200913-112037-113038.jpg
20200913,113045,114047,10893,608640.0,8,25,20200913-113045-114047.jpg
20200913,114053,115055,11174,608173.0,8,26,20200913-114053-115055.jpg
20200913,115101,120104,11356,608319.0000000001,9,23,20200913-115101-120104.jpg
20200913,120110,121112,11454,608455.0,9,32,20200913-120110-121112.jpg
20200913,121118,122121,11348,608559.0000000001,9,26,20200913-121118-122121.jpg
20200913,122127,123129,10762,608199.0000000001,16,22,20200913-122127-123129.jpg
20200913,123135,124137,10305,608699.0000000001,16,19,20200913-123135-124137.jpg
20200913,124144,125146,10171,608199.0000000001,21,24,20200913-124144-125146.jpg
20200913,125152,130154,9594,608478.0000000001,9,25,20200913-125152-130154.jpg
20200913,130200,131203,10215,608489.0,15,10,20200913-130200-131203.jpg
20200913,131209,132211,9817,608639.0,17,17,20200913-131209-132211.jpg
20200913,132218,133223,2554,235101.0,5,13,20200913-132218-133223.jpg
20200913,133230,134232,9995,608079.0000000001,30,13,20200913-133230-134232.jpg
20200913,134238,135241,9813,608889.0,17,17,20200913-134238-135241.jpg
20200913,135247,140249,9339,608598.0000000001,25,19,20200913-135247-140249.jpg
20200913,140255,141257,8986,605679.0,47,10,20200913-140255-141257.jpg
20200913,141304,142306,8235,608528.0,60,14,20200913-141304-142306.jpg
20200913,142312,143314,8224,608558.0,57,16,20200913-142312-143314.jpg
20200913,143321,144322,8903,607739.0,13,12,20200913-143321-144322.jpg
20200913,144328,145331,9883,608479.0,6,10,20200913-144328-145331.jpg
20200913,145337,150339,5998,608319.0000000001,12,10,20200913-145337-150339.jpg
20200913,150345,151347,7603,607969.0,14,8,20200913-150345-151347.jpg
20200913,151353,152355,0,608040.0000000001,0,0,none
20200913,152355,153357,0,607759.0,0,0,none
20200913,153403,154404,3706,607659.0,8,9,20200913-153403-154404.jpg
20200913,154410,155412,837,607651.0000000001,6,6,20200913-154410-155412.jpg
20200913,155418,160420,1760,607799.0,19,9,20200913-155418-160420.jpg
20200913,160426,161427,0,607719.0,0,0,none
20200913,161434,162435,0,607718.0000000001,0,0,none
20200913,162441,163443,0,607780.0,0,0,none
20200913,163449,164451,28,608039.0,9,1,20200913-163449-164451.jpg
20200913,164457,165459,0,607719.0,0,0,none
20200913,165505,170506,0,607558.0,0,0,none
20200913,170513,171514,0,607700.0,0,0,none
20200913,171520,172522,0,607519.0,0,0,none
20200913,172528,173529,0,607519.0,0,0,none
20200913,173535,174537,0,607527.0,0,0,none
20200913,174543,175544,0,607559.0000000001,0,0,none
20200913,175550,180552,5499,607620.0,0,44,20200913-175550-180552.jpg
20200913,180558,181559,0,607639.0,0,0,none
20200913,181606,182607,0,607886.0000000001,0,0,none
20200913,182614,183618,0,610359.0,0,0,none
20200913,183624,184630,0,612399.0,0,0,none
20200913,184636,185642,0,611779.0,0,0,none
20200913,185648,190654,5407,611360.0,0,23,20200913-185648-190654.jpg
20200913,190700,191700,1877,605959.0000000001,1,34,20200913-190700-191700.jpg
20200913,191706,192707,2,606685.0000000001,0,1,20200913-191706-192707.jpg
20200913,192713,193715,0,608092.0,0,0,none
20200913,193721,194724,0,608941.0,0,0,none
20200913,194730,195733,0,608919.0,0,0,none
20200913,195739,200741,0,608480.0,0,0,none
20200913,200748,201750,0,608486.0,0,0,none
20200913,201756,202801,0,610880.0,0,0,none
20200913,202807,203810,8,608759.0,0,1,20200913-202807-203810.jpg
20200913,203816,204818,0,608400.0,0,0,none
20200913,204825,205827,0,608731.0,0,0,none
20200913,205833,210836,0,609280.0,0,0,none
20200913,210843,211845,0,608538.0,0,0,none
20200913,211851,212854,0,608847.0,0,0,none
20200913,212900,213904,15,609279.0,9,8,20200913-212900-213904.jpg
